selection_rank,candidate_id,learning_rate,max_depth,n_estimators,weakened_threshold,stopped_threshold,validation_samples,fold_macro_pr_auc_mean,fold_macro_pr_auc_std,fold_macro_roc_auc_mean,maximum_iterations,oof_accuracy,oof_balanced_accuracy,oof_macro_precision,oof_macro_recall,oof_macro_f1,oof_weighted_f1,oof_macro_pr_auc,oof_macro_ovr_roc_auc,oof_retained_precision,oof_retained_recall,oof_retained_f1,oof_retained_support,oof_retained_pr_auc,oof_retained_roc_auc,oof_weakened_precision,oof_weakened_recall,oof_weakened_f1,oof_weakened_support,oof_weakened_pr_auc,oof_weakened_roc_auc,oof_stopped_precision,oof_stopped_recall,oof_stopped_f1,oof_stopped_support,oof_stopped_pr_auc,oof_stopped_roc_auc,selected
180,xgboost_learning_rate_0.05_max_depth_6_n_estimators_2000,0.05,6,2000,0.36,0.55,24596,0.5490365482264529,0.014873276253130825,0.7374107907852656,0,0.5838347698812815,0.49136111942758504,0.5583263233754711,0.49136111942758504,0.496686504833651,0.5653420798175715,0.5464325450053841,0.7369283992539425,0.6857610474631751,0.5548538249974534,0.6134009009009009,9817,0.7207632856249843,0.7799863008999461,0.5436038875755188,0.7485306085541188,0.6298170198196827,11059,0.5620854469910468,0.6540422750684756,0.4456140350877193,0.17069892473118278,0.2468415937803693,3720,0.35644890240012117,0.7767566217934058,False
181,xgboost_learning_rate_0.005_max_depth_10_n_estimators_500,0.005,10,500,0.42,0.45,24596,0.5659174419282198,0.016938964839589416,0.7517275153426238,0,0.5922101154659294,0.4927602975460752,0.5724517332953719,0.4927602975460752,0.49496894352760396,0.569894766123339,0.5664883695464086,0.7531772751862978,0.6710071445033418,0.5931547315880615,0.629683698296837,9817,0.7390046035480874,0.7971493632204024,0.5533247995688203,0.7426530427705941,0.6341595243610532,11059,0.575203068670062,0.6687691308285204,0.4930232558139535,0.1424731182795699,0.2210636079249218,3720,0.3852574364210764,0.7936133315099708,False
182,xgboost_learning_rate_0.05_max_depth_6_n_estimators_2000,0.05,6,2000,0.42,0.55,24596,0.5490365482264529,0.014873276253130825,0.7374107907852656,0,0.578346072532119,0.48904235914083166,0.5463712020612822,0.48904235914083166,0.4941222069739535,0.5614102622484609,0.5464325450053841,0.7369283992539425,0.645464480874317,0.6016094529897117,0.6227658564875836,9817,0.7207632856249843,0.7799863008999461,0.5480350902218102,0.6948186997016005,0.6127591706539075,11059,0.5620854469910468,0.6540422750684756,0.4456140350877193,0.17069892473118278,0.2468415937803693,3720,0.35644890240012117,0.7767566217934058,False
183,xgboost_learning_rate_0.005_max_depth_3_n_estimators_1000,0.005,3,1000,0.3,0.45,24596,0.5903085411077817,0.009733900518105663,0.7676784933529054,0,0.5848511953163116,0.4912433112909326,0.6262269739012126,0.4912433112909326,0.4941176753962449,0.5547973411806914,0.5905076408423882,0.7684751024237101,0.8162384378211717,0.4045023938066619,0.5409344775916087,9817,0.754279408481624,0.8087186320959849,0.5272628431639033,0.8770232389908672,0.6585862701161133,11059,0.6008734325276026,0.688051214461912,0.5351796407185628,0.1922043010752688,0.28283227848101267,3720,0.4163700815179378,0.8086554607132336,False
184,xgboost_learning_rate_0.005_max_depth_6_n_estimators_500,0.005,6,500,0.36,0.45,24596,0.5834349791649013,0.012310884477836933,0.7643790716839941,0,0.5980647259717027,0.49291992006215296,0.6146102623086485,0.49291992006215296,0.4940214170286674,0.5696490007699956,0.583511190132353,0.7652371906387266,0.7638104205900816,0.4957726392991749,0.6012724689604052,9817,0.7514041682352219,0.807358960884863,0.540123993278869,0.8429333574464237,0.6583798290839749,11059,0.5933902422240781,0.6836289174139101,0.5398963730569948,0.1400537634408602,0.2224119530416222,3720,0.4057391599377589,0.804723693617407,False
185,xgboost_learning_rate_0.05_max_depth_10_n_estimators_500,0.05,10,500,0.3,0.55,24596,0.5576592401076623,0.015322960845510908,0.7449766268053912,0,0.5861928768905513,0.48939810081368224,0.5782758655510069,0.48939810081368224,0.49343392515309564,0.5634895318878774,0.5561380302704708,0.7454000900292216,0.7338000893788172,0.5017826219822756,0.5960072595281307,9817,0.7324701418482845,0.7892395483122314,0.5359469240048251,0.8035084546523193,0.6430044502333659,11059,0.5672034151798498,0.6603446276652036,0.46508058326937834,0.1629032258064516,0.24129006569779016,3720,0.368740533783278,0.7866160941102299,False
186,xgboost_learning_rate_0.3_max_depth_3_n_estimators_1000,0.3,3,1000,0.36,0.55,24596,0.5433819156924438,0.012510408775710339,0.7307984732183475,0,0.5790372418279395,0.48756789265288974,0.5579760581254742,0.48756789265288974,0.4930705936722599,0.5601670744048436,0.5411169245108919,0.7303503058915272,0.6778643504917614,0.5405928491392482,0.6014960897653859,9817,0.7139125809735651,0.7750430103452901,0.5398984639416818,0.750067818066733,0.6278620898459675,11059,0.5567672417720337,0.6464375036450687,0.45616535994297935,0.17204301075268819,0.2498536014054265,3720,0.3526709507870769,0.7695704036842225,False
187,xgboost_learning_rate_0.05_max_depth_6_n_estimators_1000,0.05,6,1000,0.42,0.55,24596,0.5580918714031328,0.015157297729107063,0.7457577431953609,0,0.5854203935599285,0.48921568224381246,0.5602483246228225,0.48921568224381246,0.49202327436847026,0.5646982016926393,0.5564454988103855,0.7460180962873363,0.6544362908605738,0.5995721707242538,0.625804050821328,9817,0.7312557367468377,0.7897845892092703,0.5513086830078936,0.7199565964372909,0.6244461001529352,11059,0.5683119101616315,0.6615575442115982,0.475,0.14811827956989249,0.22581967213114754,3720,0.36976884952268746,0.7867121554411405,False
188,xgboost_learning_rate_0.05_max_depth_6_n_estimators_2000,0.05,6,2000,0.3,0.55,24596,0.5490365482264529,0.014873276253130825,0.7374107907852656,0,0.5808261505935924,0.4871591610458714,0.5662423314011178,0.4871591610458714,0.49176854358348326,0.5598330890226046,0.5464325450053841,0.7369283992539425,0.7183447471951042,0.5021900784353672,0.5911270983213429,9817,0.7207632856249843,0.7799863008999461,0.5347682119205298,0.7885884799710643,0.6373369386487375,11059,0.5620854469910468,0.6540422750684756,0.4456140350877193,0.17069892473118278,0.2468415937803693,3720,0.35644890240012117,0.7767566217934058,False
189,xgboost_learning_rate_0.005_max_depth_10_n_estimators_2000,0.005,10,2000,0.42,0.55,24596,0.5644426433976386,0.01613727573516359,0.751335396047873,0,0.5933078549357619,0.49124821109677197,0.5697716446465667,0.49124821109677197,0.49156408720562067,0.5695593175312549,0.5640108791970023,0.7522556369682266,0.67124227865477,0.5977386166853418,0.6323616574168867,9817,0.7407113289773133,0.7961397788198503,0.554904338453247,0.7448232209060494,0.6359881094853878,11059,0.5716493504105224,0.6661463513045126,0.48316831683168315,0.13118279569892474,0.20634249471458774,3720,0.3796719582031714,0.7944807807803169,False
190,xgboost_learning_rate_0.05_max_depth_6_n_estimators_500,0.05,6,500,0.42,0.55,24596,0.5688412937273186,0.01586055646547118,0.7538301524975526,0,0.5915596031875102,0.4904568051026137,0.574751788439381,0.4904568051026137,0.49138386900913344,0.5679789865150877,0.5679880115276837,0.7546875373944225,0.6652287433306845,0.5969237037791586,0.6292279609148502,9817,0.7398765855986889,0.7979862804016803,0.553431504998649,0.740844560991048,0.6335691915091056,11059,0.5769252323610388,0.6702159763701154,0.5055951169888098,0.1336021505376344,0.2113544546034446,3720,0.38716221662332373,0.7958603554114722,False
191,xgboost_learning_rate_0.3_max_depth_3_n_estimators_500,0.3,3,500,0.42,0.55,24596,0.5572818475830977,0.01318306627371577,0.742387562829287,0,0.5822898032200358,0.4877013202673776,0.5633822320090047,0.4877013202673776,0.49130458774709057,0.5618816512501467,0.5561299325243133,0.742891882715583,0.6438401409226027,0.5957013344198838,0.6188359788359789,9817,0.7287416066826641,0.7880902290107769,0.5502435629784272,0.7149832715435392,0.6218883951394077,11059,0.5667154963325357,0.6579836585094769,0.49606299212598426,0.15241935483870966,0.23318938926588526,3720,0.3729326945577403,0.7826017606264951,False
192,xgboost_learning_rate_0.05_max_depth_6_n_estimators_1000,0.05,6,1000,0.36,0.55,24596,0.5580918714031328,0.015157297729107063,0.7457577431953609,0,0.5875752154821923,0.4883459425759958,0.5739458273976713,0.4883459425759958,0.49117956835977816,0.564467099903695,0.5564454988103855,0.7460180962873363,0.7059695458833042,0.5336660894366915,0.6078431372549019,9817,0.7312557367468377,0.7897845892092703,0.5408679363097096,0.7832534587214034,0.6398758956932851,11059,0.5683119101616315,0.6615575442115982,0.475,0.14811827956989249,0.22581967213114754,3720,0.36976884952268746,0.7867121554411405,False
193,xgboost_learning_rate_0.3_max_depth_3_n_estimators_500,0.3,3,500,0.36,0.55,24596,0.5572818475830977,0.01318306627371577,0.742387562829287,0,0.5859082777687429,0.4877260025956954,0.5789880525303975,0.4877260025956954,0.4911417557187046,0.5626007956081583,0.5561299325243133,0.742891882715583,0.7011979308467193,0.5247020474686768,0.6002447124628562,9817,0.7287416066826641,0.7880902290107769,0.5397032346184889,0.7860566054796998,0.6399911654273724,11059,0.5667154963325357,0.6579836585094769,0.49606299212598426,0.15241935483870966,0.23318938926588526,3720,0.3729326945577403,0.7826017606264951,False
194,xgboost_learning_rate_0.005_max_depth_10_n_estimators_500,0.005,10,500,0.36,0.45,24596,0.5659174419282198,0.016938964839589416,0.7517275153426238,0,0.5912750040657018,0.48900493302746284,0.588386844375843,0.48900493302746284,0.4906792265252213,0.5654904378970554,0.5664883695464086,0.7531772751862978,0.7326328079392878,0.5113578486299277,0.6023156758053873,9817,0.7390046035480874,0.7971493632204024,0.5395044693742876,0.8131838321728908,0.6486583958453549,11059,0.575203068670062,0.6687691308285204,0.4930232558139535,0.1424731182795699,0.2210636079249218,3720,0.3852574364210764,0.7936133315099708,False
195,xgboost_learning_rate_0.3_max_depth_3_n_estimators_2000,0.3,3,2000,0.36,0.55,24596,0.5314667351351231,0.011372018188233936,0.7202110989098105,0,0.5661083102943568,0.48345914262993744,0.5344895312405445,0.48345914262993744,0.4903203144582158,0.551933755524432,0.5283495935230226,0.7188747902320626,0.6508433734939759,0.5502699399001731,0.5963459733951537,9817,0.6994134557496193,0.7619550674012141,0.5356234970800412,0.7049461976670585,0.6087296009994534,11059,0.549887037097347,0.6381601759233149,0.4170017231476163,0.19516129032258064,0.2658853689800403,3720,0.33574828772210136,0.7565091273716589,False
196,xgboost_learning_rate_0.05_max_depth_6_n_estimators_500,0.05,6,500,0.36,0.55,24596,0.5688412937273186,0.01586055646547118,0.7538301524975526,0,0.5940803382663847,0.4895532703871799,0.5921323615541594,0.4895532703871799,0.4901416903254008,0.5673319054944671,0.5679880115276837,0.7546875373944225,0.7287052810902896,0.5228684934297647,0.6088606844196667,9817,0.7398765855986889,0.7979862804016803,0.5420966865833786,0.8121891671941405,0.6502099319530911,11059,0.5769252323610388,0.6702159763701154,0.5055951169888098,0.1336021505376344,0.2113544546034446,3720,0.38716221662332373,0.7958603554114722,False
197,xgboost_learning_rate_0.3_max_depth_3_n_estimators_2000,0.3,3,2000,0.3,0.55,24596,0.5314667351351231,0.011372018188233936,0.7202110989098105,0,0.5678972190600098,0.48311893239588016,0.5434190800644806,0.48311893239588016,0.4893978406413589,0.5514794217379444,0.5283495935230226,0.7188747902320626,0.6817245640532748,0.5057553223999185,0.5807017543859649,9817,0.6994134557496193,0.7619550674012141,0.5315309529925507,0.7484401844651415,0.6216063985580714,11059,0.549887037097347,0.6381601759233149,0.4170017231476163,0.19516129032258064,0.2658853689800403,3720,0.33574828772210136,0.7565091273716589,False
198,xgboost_learning_rate_0.3_max_depth_3_n_estimators_1000,0.3,3,1000,0.42,0.55,24596,0.5433819156924438,0.012510408775710339,0.7307984732183475,0,0.570133355017076,0.4830604586036397,0.5420167210973684,0.4830604586036397,0.48846269059148884,0.5534787852326155,0.5411169245108919,0.7303503058915272,0.6259085079093629,0.596516247326067,0.6108590204975747,9817,0.7139125809735651,0.7750430103452901,0.543976295439763,0.6806221177321639,0.6046754498714653,11059,0.5567672417720337,0.6464375036450687,0.45616535994297935,0.17204301075268819,0.2498536014054265,3720,0.3526709507870769,0.7695704036842225,False
199,xgboost_learning_rate_0.005_max_depth_10_n_estimators_2000,0.005,10,2000,0.36,0.55,24596,0.5644426433976386,0.01613727573516359,0.751335396047873,0,0.5916409172223126,0.48759857008771257,0.5812177669369936,0.48759857008771257,0.4879984037675745,0.5657600377815696,0.5640108791970023,0.7522556369682266,0.7189946435929131,0.5332586329835999,0.6123523219089952,9817,0.7407113289773133,0.7961397788198503,0.5414903403863845,0.7983542815806131,0.6453003946791405,11059,0.5716493504105224,0.6661463513045126,0.48316831683168315,0.13118279569892474,0.20634249471458774,3720,0.3796719582031714,0.7944807807803169,False
200,xgboost_learning_rate_0.05_max_depth_3_n_estimators_2000,0.05,3,2000,0.42,0.55,24596,0.5658213316797458,0.014750770192212832,0.7500238868919773,0,0.587534558464791,0.4871129257534447,0.568496881761253,0.4871129257534447,0.4878071766294887,0.5640646734288074,0.5652807034819674,0.7509848421497906,0.6573426573426573,0.593664052154426,0.6238826740887438,9817,0.7381003908938643,0.7961308530449881,0.5516726606500645,0.7351478433854779,0.6303302837649248,11059,0.5751801849537987,0.6658501935427529,0.49647532729103727,0.13252688172043012,0.20920857203479737,3720,0.38256153459823883,0.7909734798616305,False
201,xgboost_learning_rate_0.3_max_depth_3_n_estimators_2000,0.3,3,2000,0.42,0.55,24596,0.5314667351351231,0.011372018188233936,0.7202110989098105,0,0.5607009269799967,0.4811625316548503,0.5243318724299467,0.4811625316548503,0.4875413238159912,0.5477132195774597,0.5283495935230226,0.7188747902320626,0.6157003051667894,0.5960069267597026,0.6056935817805383,9817,0.6994134557496193,0.7619550674012141,0.5402935889754344,0.6523193778822678,0.5910450206873951,11059,0.549887037097347,0.6381601759233149,0.4170017231476163,0.19516129032258064,0.2658853689800403,3720,0.33574828772210136,0.7565091273716589,False
202,xgboost_learning_rate_0.3_max_depth_3_n_estimators_1000,0.3,3,1000,0.3,0.55,24596,0.5433819156924438,0.012510408775710339,0.7307984732183475,0,0.5763538786794601,0.48331343788486225,0.5676598568539988,0.48331343788486225,0.4874384006959858,0.5539272740523882,0.5411169245108919,0.7303503058915272,0.7155002277212692,0.4800855658551492,0.5746159473299195,9817,0.7139125809735651,0.7750430103452901,0.5313139828977478,0.7978117370467492,0.6378456533526116,11059,0.5567672417720337,0.6464375036450687,0.45616535994297935,0.17204301075268819,0.2498536014054265,3720,0.3526709507870769,0.7695704036842225,False
203,xgboost_learning_rate_0.05_max_depth_3_n_estimators_1000,0.05,3,1000,0.42,0.55,24596,0.5758151567050411,0.013561812703339953,0.7585641535438825,0,0.5954626768580257,0.4892305318405779,0.5791837146393619,0.4892305318405779,0.4868789352316791,0.568744883852456,0.5758669422222936,0.7596684570954193,0.672966121226089,0.5948864215137007,0.631522032981887,9817,0.74695439547077,0.8028733385747047,0.5556882255389718,0.7574825933628718,0.6410805846789622,11059,0.5855799142694605,0.6754708770808654,0.5088967971530249,0.1153225806451613,0.18803418803418803,3720,0.39506651692665035,0.8006611556306877,False
204,xgboost_learning_rate_0.05_max_depth_3_n_estimators_2000,0.05,3,2000,0.36,0.55,24596,0.5658213316797458,0.014750770192212832,0.7500238868919773,0,0.589120182143438,0.4853407259833192,0.5858498636813265,0.4853407259833192,0.4856555322587414,0.5622998664529409,0.5652807034819674,0.7509848421497906,0.7226590421729807,0.514923092594479,0.6013561741613134,9817,0.7381003908938643,0.7961308530449881,0.5384152215799615,0.8085722036350483,0.6464018505801135,11059,0.5751801849537987,0.6658501935427529,0.49647532729103727,0.13252688172043012,0.20920857203479737,3720,0.38256153459823883,0.7909734798616305,False
205,xgboost_learning_rate_0.05_max_depth_3_n_estimators_500,0.05,3,500,0.42,0.55,24596,0.5838017022749078,0.013133423311344997,0.764201727054004,0,0.5984712961457147,0.4894322925379797,0.5922457907761135,0.4894322925379797,0.48552568987329564,0.5697722942605303,0.5841930339858455,0.7653467647908389,0.6801358631998126,0.5915249057756953,0.6327431217651865,9817,0.7525891939439296,0.8074089624553168,0.555729574523623,0.7700515417307171,0.645567221316757,11059,0.5946695519979309,0.6829112659671043,0.5408719346049047,0.10672043010752688,0.17826672653794343,3720,0.4053203560156762,0.8057200659500955,False
206,xgboost_learning_rate_0.005_max_depth_6_n_estimators_2000,0.005,6,2000,0.42,0.55,24596,0.5787886940031928,0.015636630083830923,0.7612116280183108,0,0.596316474223451,0.4885605279441329,0.5893721869233709,0.4885605279441329,0.4854224648512268,0.5683040870127504,0.5788071213558023,0.7623933371909496,0.6763019309537741,0.5886727106040542,0.6294521293976691,9817,0.7496412410981267,0.8050903976631204,0.5545597278555541,0.7665250022606023,0.6435376731827671,11059,0.5866165431674691,0.6791038320168514,0.5372549019607843,0.11048387096774194,0.18327759197324414,3720,0.40016357980181094,0.802985781892877,False
207,xgboost_learning_rate_0.05_max_depth_6_n_estimators_1000,0.05,6,1000,0.3,0.55,24596,0.5580918714031328,0.015157297729107063,0.7457577431953609,0,0.5837534558464791,0.4832055828884296,0.5849928127669624,0.4832055828884296,0.48429695755112306,0.5566508842092095,0.5564454988103855,0.7460180962873363,0.7479018721755971,0.4720383009065906,0.5787797414600637,9817,0.7312557367468377,0.7897845892092703,0.53207656612529,0.8294601681888055,0.6482914590621577,11059,0.5683119101616315,0.6615575442115982,0.475,0.14811827956989249,0.22581967213114754,3720,0.36976884952268746,0.7867121554411405,False
208,xgboost_learning_rate_0.3_max_depth_3_n_estimators_500,0.3,3,500,0.3,0.55,24596,0.5572818475830977,0.01318306627371577,0.742387562829287,0,0.5822491462026346,0.4825269813128013,0.5914628630760098,0.4825269813128013,0.48367389089342366,0.5541457368054971,0.5561299325243133,0.742891882715583,0.7474663565376308,0.4582866456147499,0.568199040161657,9817,0.7287416066826641,0.7880902290107769,0.5308592405644144,0.8368749434849444,0.6496332432527288,11059,0.5667154963325357,0.6579836585094769,0.49606299212598426,0.15241935483870966,0.23318938926588526,3720,0.3729326945577403,0.7826017606264951,False
209,xgboost_learning_rate_0.05_max_depth_3_n_estimators_1000,0.05,3,1000,0.36,0.55,24596,0.5758151567050411,0.013561812703339953,0.7585641535438825,0,0.5949341356318101,0.4856507406846384,0.5980740786856229,0.4856507406846384,0.482768802689069,0.5645176211733053,0.5758669422222936,0.7596684570954193,0.7454193356174587,0.5097280228175614,0.6054446460980036,9817,0.74695439547077,0.8028733385747047,0.539906103286385,0.8319016185911927,0.6548275739350155,11059,0.5855799142694605,0.6754708770808654,0.5088967971530249,0.1153225806451613,0.18803418803418803,3720,0.39506651692665035,0.8006611556306877,False
210,xgboost_learning_rate_0.005_max_depth_3_n_estimators_500,0.005,3,500,0.42,0.45,24596,0.5856904151790537,0.006783304047885999,0.7646802691894066,0,0.6019271426248171,0.4886525072302268,0.6057192729176069,0.4886525072302268,0.48257969047205557,0.5703563250451144,0.585267804220579,0.7650229044065839,0.7110033188664795,0.5673831109300194,0.631125715256926,9817,0.7491157152482008,0.8053291742025422,0.5507722845977296,0.8028754860294782,0.6533480500367917,11059,0.5952525324518789,0.6851908354073639,0.5553822152886115,0.0956989247311828,0.16326530612244897,3720,0.4114351649616571,0.8045487036098457,False
211,xgboost_learning_rate_0.005_max_depth_6_n_estimators_2000,0.005,6,2000,0.36,0.55,24596,0.5787886940031928,0.015636630083830923,0.7612116280183108,0,0.596519759310457,0.4858321619780381,0.6074949284590061,0.4858321619780381,0.4821047575479398,0.5649838494563517,0.5788071213558023,0.7623933371909496,0.7445168938944873,0.5117653050830192,0.6065801388469665,9817,0.7496412410981267,0.8050903976631204,0.5407129895217467,0.8352473098833529,0.6564565418236088,11059,0.5866165431674691,0.6791038320168514,0.5372549019607843,0.11048387096774194,0.18327759197324414,3720,0.40016357980181094,0.802985781892877,False
212,xgboost_learning_rate_0.05_max_depth_3_n_estimators_500,0.05,3,500,0.36,0.55,24596,0.5838017022749078,0.013133423311344997,0.764201727054004,0,0.5969669865018702,0.4850566551830164,0.6119097477109647,0.4850566551830164,0.4804425191982448,0.5643180383942376,0.5841930339858455,0.7653467647908389,0.7555691180958194,0.5044310889273709,0.6049722069513164,9817,0.7525891939439296,0.8074089624553168,0.5392881904321701,0.8440184465141514,0.6580886241054746,11059,0.5946695519979309,0.6829112659671043,0.5408719346049047,0.10672043010752688,0.17826672653794343,3720,0.4053203560156762,0.8057200659500955,False
213,xgboost_learning_rate_0.005_max_depth_10_n_estimators_2000,0.005,10,2000,0.3,0.55,24596,0.5644426433976386,0.01613727573516359,0.751335396047873,0,0.5868840461863718,0.4817191989541379,0.5923443556513123,0.4817191989541379,0.48023849782704026,0.556848830022163,0.5640108791970023,0.7522556369682266,0.7614179719703216,0.4704084750942243,0.5815388490114595,9817,0.7407113289773133,0.7961397788198503,0.532446778151932,0.8435663260692648,0.6528341497550735,11059,0.5716493504105224,0.6661463513045126,0.48316831683168315,0.13118279569892474,0.20634249471458774,3720,0.3796719582031714,0.7944807807803169,False
214,xgboost_learning_rate_0.005_max_depth_10_n_estimators_1000,0.005,10,1000,0.42,0.55,24596,0.5663059821715671,0.016247170479069917,0.7526721472356049,0,0.589933322491462,0.483339033478344,0.5684589931599894,0.483339033478344,0.47933983964618393,0.5625559547643276,0.5664347295395644,0.7539131093867729,0.6600314889788574,0.5978404807986146,0.6273985782243839,9817,0.7418289460936045,0.7981573003157871,0.5534000134255219,0.7454561895288905,0.6352288488210819,11059,0.5737020577199745,0.6678683333618003,0.4919454770755886,0.10672043010752688,0.17539209189308594,3720,0.38377318480511424,0.7957136944827317,False
215,xgboost_learning_rate_0.05_max_depth_6_n_estimators_500,0.05,6,500,0.3,0.55,24596,0.5688412937273186,0.01586055646547118,0.7538301524975526,0,0.5855830216295332,0.48050811969081936,0.6028282400411703,0.48050811969081936,0.47843478546372964,0.5535860468738331,0.5679880115276837,0.7546875373944225,0.7725840336134454,0.44952633187328106,0.5683559791358104,9817,0.7398765855986889,0.7979862804016803,0.5303055695212558,0.8583958766615426,0.6555939226519337,11059,0.5769252323610388,0.6702159763701154,0.5055951169888098,0.1336021505376344,0.2113544546034446,3720,0.38716221662332373,0.7958603554114722,False
216,xgboost_learning_rate_0.005_max_depth_3_n_estimators_2000,0.005,3,2000,0.42,0.55,24596,0.5902477629299525,0.011604977030317511,0.7680238078997552,0,0.6003008619287689,0.48621514090575046,0.6020205423728436,0.48621514090575046,0.47791256641801955,0.5677257655755408,0.5906218595717038,0.769050435124945,0.6857620241078888,0.5853111948660487,0.6315673774455924,9817,0.7557426975720481,0.8096917552231618,0.555839672697053,0.7862374536576544,0.6512620777469852,11059,0.6011662831611141,0.6880250397708683,0.5644599303135889,0.08709677419354839,0.15090824406148112,3720,0.4149565979819489,0.8094345103808046,False
217,xgboost_learning_rate_0.005_max_depth_10_n_estimators_1000,0.005,10,1000,0.36,0.55,24596,0.5663059821715671,0.016247170479069917,0.7526721472356049,0,0.5918035452919174,0.4820638238565553,0.5847253189094695,0.4820638238565553,0.4779055481091991,0.5615540598285647,0.5664347295395644,0.7539131093867729,0.7215013255197432,0.5267393297341346,0.608926048045219,9817,0.7418289460936045,0.7981573003157871,0.5407291541330767,0.8127317117280043,0.6493985043892923,11059,0.5737020577199745,0.6678683333618003,0.4919454770755886,0.10672043010752688,0.17539209189308594,3720,0.38377318480511424,0.7957136944827317,False
218,xgboost_learning_rate_0.005_max_depth_6_n_estimators_1000,0.005,6,1000,0.42,0.55,24596,0.5828798177423018,0.014325491150844092,0.7639147980587104,0,0.5957066189624329,0.4839306481092975,0.5929851957184903,0.4839306481092975,0.47681117067461076,0.5645341119325109,0.5832118123724772,0.7650242424655939,0.6741769787532104,0.5882652541509626,0.6282978839144862,9817,0.7527270546232427,0.8073428910438658,0.5538900785153462,0.7718600235102632,0.644956554590102,11059,0.5921900390390474,0.6827166774958036,0.5508885298869144,0.09166666666666666,0.15717907351924407,3720,0.40471834345514146,0.8050131588571123,False
219,xgboost_learning_rate_0.05_max_depth_3_n_estimators_2000,0.05,3,2000,0.3,0.55,24596,0.5658213316797458,0.014750770192212832,0.7500238868919773,0,0.5832249146202635,0.4783619028100215,0.598546471153861,0.4783619028100215,0.47588966358404367,0.5509966940677669,0.5652807034819674,0.7509848421497906,0.7703560098695805,0.4452480391158195,0.5643276741333677,9817,0.7381003908938643,0.7961308530449881,0.5288080763009649,0.857310787593815,0.6541327445839658,11059,0.5751801849537987,0.6658501935427529,0.49647532729103727,0.13252688172043012,0.20920857203479737,3720,0.38256153459823883,0.7909734798616305,False
220,xgboost_learning_rate_0.005_max_depth_10_n_estimators_500,0.005,10,500,0.3,0.45,24596,0.5659174419282198,0.016938964839589416,0.7517275153426238,0,0.5802162953325743,0.4776604756122333,0.6005128736384094,0.4776604756122333,0.47576333688629563,0.547866876095267,0.5664883695464086,0.7531772751862978,0.7829413960432997,0.42731995517979016,0.5528830313014828,9817,0.7390046035480874,0.7971493632204024,0.525573969057975,0.8631883533773397,0.6533433714324823,11059,0.575203068670062,0.6687691308285204,0.4930232558139535,0.1424731182795699,0.2210636079249218,3720,0.3852574364210764,0.7936133315099708,False
221,xgboost_learning_rate_0.005_max_depth_6_n_estimators_500,0.005,6,500,0.3,0.45,24596,0.5834349791649013,0.012310884477836933,0.7643790716839941,0,0.5831029435680598,0.47846834467946536,0.6258681796371693,0.47846834467946536,0.4747664632850419,0.5466964216762588,0.583511190132353,0.7652371906387266,0.8124745209947004,0.40603035550575534,0.541465733885757,9817,0.7514041682352219,0.807358960884863,0.525233644859813,0.8893209150917805,0.6604217029277465,11059,0.5933902422240781,0.6836289174139101,0.5398963730569948,0.1400537634408602,0.2224119530416222,3720,0.4057391599377589,0.804723693617407,False
222,xgboost_learning_rate_0.005_max_depth_6_n_estimators_1000,0.005,6,1000,0.36,0.55,24596,0.5828798177423018,0.014325491150844092,0.7639147980587104,0,0.5979020979020979,0.48252667527255744,0.6152829956005949,0.48252667527255744,0.47466701780680953,0.5627256489602817,0.5832118123724772,0.7650242424655939,0.7550030321406913,0.5072832840990119,0.6068360445987936,9817,0.7527270546232427,0.8073428910438658,0.5399574247741787,0.8486300750519938,0.659985935302391,11059,0.5921900390390474,0.6827166774958036,0.5508885298869144,0.09166666666666666,0.15717907351924407,3720,0.40471834345514146,0.8050131588571123,False
223,xgboost_learning_rate_0.005_max_depth_3_n_estimators_2000,0.005,3,2000,0.36,0.55,24596,0.5902477629299525,0.011604977030317511,0.7680238078997552,0,0.597739469832493,0.48096049457718726,0.6231846024573238,0.48096049457718726,0.47170079706571116,0.5608302647426793,0.5906218595717038,0.769050435124945,0.7670239596469105,0.495670775185902,0.6021904585112308,9817,0.7557426975720481,0.8096917552231618,0.5380699174114719,0.8601139343521114,0.6620036886244215,11059,0.6011662831611141,0.6880250397708683,0.5644599303135889,0.08709677419354839,0.15090824406148112,3720,0.4149565979819489,0.8094345103808046,False
224,xgboost_learning_rate_0.05_max_depth_3_n_estimators_1000,0.05,3,1000,0.3,0.55,24596,0.5758151567050411,0.013561812703339953,0.7585641535438825,0,0.5846072532119043,0.47516914848354924,0.6091507023759387,0.47516914848354924,0.4690661261337321,0.5482938243537453,0.5758669422222936,0.7596684570954193,0.7910558545184635,0.43424671488234695,0.5606997237932395,9817,0.74695439547077,0.8028733385747047,0.5274994554563276,0.8759381499231396,0.6584644665737688,11059,0.5855799142694605,0.6754708770808654,0.5088967971530249,0.1153225806451613,0.18803418803418803,3720,0.39506651692665035,0.8006611556306877,False
